CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label class
2,0.730027191,0.064516129,252,0.137426901,0.5,4,1
1,0.274907578,0.027777778,336,0.026315789,0.5,0,1
1,0.274907578,0.032258065,231,0.026315789,0.5,2,1
2,0.61453085,0.074074074,168,0.078947368,0.5,3,1
1,0.455119613,0.03030303,273,0.111111111,0.5,0,1
1,0.323515453,0.028571429,315,0.045454545,0.5,0,1
1,0.339623272,0.037037037,147,0.052631579,0.5,0,1
1,0.434294482,0.026315789,378,0.1,0.5,0,1
1,0.434294482,0.025,420,0.1,0.5,0,1
1,0.323515453,0.019230769,672,0.045454545,0.5,0,1
2,0.937033808,0.090909091,63,0.238095238,0.5,0,1
1,0.274907578,0.026315789,378,0.026315789,0.5,0,1
1,0.274907578,0.023809524,462,0.026315789,0.5,0,1
1,0.274907578,0.025,420,0.026315789,0.5,0,1
1,0.323515453,0.028571429,315,0.045454545,0.5,0,1
1,0.339623272,0.035714286,168,0.052631579,0.5,4,1
2,0.61453085,0.064516129,252,0.078947368,0.5,0,1
2,0.937033808,0.066666667,231,0.238095238,0.5,0,1
1,0.434294482,0.033333333,210,0.1,0.5,2,1
2,0.61453085,0.090909091,63,0.078947368,0.5,0,1
1,0.434294482,0.041666667,84,0.1,0.5,2,1
2,0.61453085,0.095238095,42,0.078947368,0.5,6,1
1,0.323515453,0.020833333,588,0.045454545,0.5,0,1
2,0.730027191,0.090909091,63,0.137426901,0.5,4,1
1,0.274907578,0.026315789,378,0.026315789,0.5,2,1
1,0.323515453,0.03125,252,0.045454545,0.5,0,1
1,0.323515453,0.025,420,0.045454545,0.5,0,1
1,0.323515453,0.03125,252,0.045454545,0.5,0,1
1,0.323515453,0.03125,252,0.045454545,0.5,0,1
4,1.470490978,0.166666667,147,0.265530303,0.5,0,1
1,0.323515453,0.03125,252,0.045454545,0.5,0,1
1,0.323515453,0.03125,252,0.045454545,0.5,0,1
4,1.470490978,0.166666667,147,0.265530303,0.5,0,1
1,0.378923182,0.038461538,126,0.071428571,0.5,0,1
1,0.339623272,0.035714286,168,0.052631579,0.5,0,1
1,0.339623272,0.041666667,84,0.052631579,0.5,4,1
1,0.274907578,0.043478261,63,0.026315789,0.5,4,1
1,0.274907578,0.043478261,63,0.026315789,0.5,4,1
1,0.434294482,0.04,105,0.1,0.5,2,1
1,0.378923182,0.038461538,126,0.071428571,0.5,0,1
1,0.378923182,0.038461538,126,0.071428571,0.5,0,1
1,0.434294482,0.04,105,0.1,0.5,0,1
2,0.730027191,0.083333333,105,0.137426901,0.5,0,1
2,0.730027191,0.083333333,105,0.137426901,0.5,0,1
1,0.434294482,0.045454545,42,0.1,0.5,2,1
1,0.378923182,0.038461538,126,0.071428571,0.5,0,1
1,0.378923182,0.038461538,126,0.071428571,0.5,0,1
1,0.378923182,0.038461538,126,0.071428571,0.5,0,1
2,0.730027191,0.083333333,105,0.137426901,0.5,4,1
1,0.339623272,0.043478261,63,0.052631579,0.5,4,1
1,0.378923182,0.041666667,84,0.071428571,0.5,0,1
1,0.274907578,0.043478261,63,0.026315789,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
3,0.941769972,0.136363636,136,0.129167144,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
4,1.344199576,0.363636364,56,0.212500477,0.5,0,1
1,0.265872586,0.037037037,160,0.023255814,0.5,0,1
1,0.265872586,0.05,104,0.023255814,0.5,0,1
3,0.965276394,0.214285714,72,0.141071906,0.5,0,1
1,0.265872586,0.1,24,0.023255814,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
2,0.56284679,0.068965517,184,0.057738573,0.5,0,1
2,0.56284679,0.076923077,160,0.057738573,0.5,0,1
2,0.56284679,0.08,152,0.057738573,0.5,0,1
1,0.296974204,0.111111111,16,0.034482759,0.5,0,1
3,0.965276394,0.272727273,48,0.141071906,0.5,1,1
2,0.56284679,0.125,80,0.057738573,0.5,0,1
1,0.265872586,0.052631579,96,0.023255814,0.5,0,1
2,0.56284679,0.105263158,104,0.057738573,0.5,0,1
3,0.941769972,0.2,80,0.129167144,0.5,0,1
2,0.56284679,0.105263158,104,0.057738573,0.5,0,1
2,0.56284679,0.133333333,72,0.057738573,0.5,0,1
3,0.965276394,0.272727273,48,0.141071906,0.5,1,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.56284679,0.142857143,64,0.057738573,0.5,0,1
4,1.344199576,0.285714286,80,0.212500477,0.5,0,1
4,1.344199576,0.363636364,56,0.212500477,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.56284679,0.181818182,40,0.057738573,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.56284679,0.133333333,72,0.057738573,0.5,0,1
2,0.56284679,0.181818182,40,0.057738573,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
1,0.339623272,0.047619048,120,0.052631579,0.5,2,1
1,0.339623272,0.083333333,12,0.052631579,0.5,2,1
1,0.480898347,0.047619048,120,0.125,0.5,0,1
1,0.339623272,0.028571429,288,0.052631579,0.5,2,1
1,0.339623272,0.071428571,36,0.052631579,0.5,0,1
1,0.621334935,0.035714286,204,0.2,0.5,2,1
1,0.369269373,0.052631579,96,0.066666667,0.5,4,1
2,0.824388986,0.083333333,168,0.177777778,0.5,6,1
1,0.369269373,0.058823529,72,0.066666667,0.5,4,1
2,0.824388986,0.08,180,0.177777778,0.5,6,1
1,0.339623272,0.03030303,264,0.052631579,0.5,0,1
1,0.339623272,0.0625,60,0.052631579,0.5,2,1
1,0.339623272,0.083333333,12,0.052631579,0.5,2,1
1,0.369269373,0.071428571,36,0.066666667,0.5,2,1
1,0.369269373,0.071428571,36,0.066666667,0.5,2,1
2,0.824388986,0.133333333,60,0.177777778,0.5,6,1
3,1.382499613,0.230769231,48,0.344444444,0.5,7,1
1,0.339623272,0.071428571,36,0.052631579,0.5,2,1
1,0.72134752,0.038461538,180,0.25,0.5,2,1
1,0.369269373,0.055555556,84,0.066666667,0.5,0,1
1,0.621334935,0.055555556,84,0.2,0.5,2,1
1,0.621334935,0.033333333,228,0.2,0.5,2,1
3,1.382499613,0.2,72,0.344444444,0.5,0,1
1,0.339623272,0.083333333,12,0.052631579,0.5,2,1
1,0.339623272,0.071428571,36,0.052631579,0.5,2,1
1,0.339623272,0.083333333,12,0.052631579,0.5,2,1
1,0.339623272,0.076923077,24,0.052631579,0.5,2,1
1,0.369269373,0.0625,60,0.066666667,0.5,4,1
1,0.339623272,0.076923077,24,0.052631579,0.5,2,1
1,0.480898347,0.066666667,48,0.125,0.5,0,1
1,0.480898347,0.066666667,48,0.125,0.5,0,1
1,0.339623272,0.076923077,24,0.052631579,0.5,2,1
1,0.339623272,0.1,10,0.052631579,0.5,2,1
2,0.960958206,0.181818182,30,0.252631579,0.5,0,1
1,0.31465798,0.090909091,20,0.041666667,0.5,0,1
1,0.31465798,0.038461538,170,0.041666667,0.5,2,1
1,0.31465798,0.076923077,40,0.041666667,0.5,2,1
1,0.339623272,0.032258065,220,0.052631579,0.5,0,1
2,0.828556323,0.076923077,180,0.18452381,0.5,0,1
1,0.339623272,0.1,10,0.052631579,0.5,2,1
2,0.828556323,0.2,20,0.18452381,0.5,2,1
1,0.339623272,0.083333333,30,0.052631579,0.5,2,1
2,0.828556323,0.2,20,0.18452381,0.5,0,1
1,0.31465798,0.043478261,140,0.041666667,0.5,2,1
1,0.31465798,0.055555556,90,0.041666667,0.5,3,1
2,0.960958206,0.181818182,30,0.252631579,0.5,3,1
1,0.339623272,0.076923077,40,0.052631579,0.5,2,1
2,0.828556323,0.166666667,40,0.18452381,0.5,0,1
1,0.31465798,0.090909091,20,0.041666667,0.5,2,1
1,0.31465798,0.090909091,20,0.041666667,0.5,0,1
1,0.31465798,0.090909091,20,0.041666667,0.5,0,1
1,0.339623272,0.1,10,0.052631579,0.5,2,1
1,0.339623272,0.083333333,30,0.052631579,0.5,2,1
1,0.339623272,0.1,10,0.052631579,0.5,2,1
1,0.339623272,0.090909091,20,0.052631579,0.5,2,1
1,0.31465798,0.1,10,0.041666667,0.5,2,1
1,0.31465798,0.083333333,30,0.041666667,0.5,2,1
1,0.31465798,0.066666667,60,0.041666667,0.5,2,1
1,0.31465798,0.076923077,40,0.041666667,0.5,2,1
1,0.339623272,0.090909091,20,0.052631579,0.5,2,1
1,0.31465798,0.076923077,40,0.041666667,0.5,2,1
1,0.339623272,0.090909091,20,0.052631579,0.5,2,1
1,0.31465798,0.083333333,30,0.041666667,0.5,2,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
3,0.941769972,0.136363636,136,0.129167144,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
4,1.344199576,0.363636364,56,0.212500477,0.5,0,1
1,0.265872586,0.037037037,160,0.023255814,0.5,0,1
1,0.265872586,0.05,104,0.023255814,0.5,0,1
3,0.965276394,0.214285714,72,0.141071906,0.5,0,1
1,0.265872586,0.1,24,0.023255814,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
2,0.56284679,0.068965517,184,0.057738573,0.5,0,1
2,0.56284679,0.076923077,160,0.057738573,0.5,0,1
2,0.56284679,0.08,152,0.057738573,0.5,0,1
1,0.296974204,0.111111111,16,0.034482759,0.5,0,1
3,0.965276394,0.272727273,48,0.141071906,0.5,1,1
2,0.56284679,0.125,80,0.057738573,0.5,0,1
1,0.265872586,0.052631579,96,0.023255814,0.5,0,1
2,0.56284679,0.105263158,104,0.057738573,0.5,0,1
3,0.941769972,0.2,80,0.129167144,0.5,0,1
2,0.56284679,0.105263158,104,0.057738573,0.5,0,1
2,0.56284679,0.133333333,72,0.057738573,0.5,0,1
3,0.965276394,0.272727273,48,0.141071906,0.5,1,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.56284679,0.142857143,64,0.057738573,0.5,0,1
4,1.344199576,0.285714286,80,0.212500477,0.5,0,1
4,1.344199576,0.363636364,56,0.212500477,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.56284679,0.181818182,40,0.057738573,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.66830219,0.181818182,40,0.106589147,0.5,0,1
2,0.56284679,0.133333333,72,0.057738573,0.5,0,1
2,0.56284679,0.181818182,40,0.057738573,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
1,0.279055313,0.037037037,180,0.027777778,0.5,2,1
1,0.279055313,0.043478261,108,0.027777778,0.5,2,1
1,0.279055313,0.04,144,0.027777778,0.5,2,1
1,0.279055313,0.043478261,108,0.027777778,0.5,2,1
3,1.384343582,0.157894737,72,0.346464646,0.5,0,1
2,0.657978495,0.086956522,126,0.099206349,0.5,3,1
2,0.961796694,0.0625,288,0.25,0.5,0,1
1,0.279055313,0.043478261,108,0.027777778,0.5,2,1
1,0.279055313,0.043478261,108,0.027777778,0.5,2,1
1,0.279055313,0.041666667,126,0.027777778,0.5,2,1
1,0.72134752,0.055555556,18,0.25,0.5,0,1
2,0.763008648,0.105263158,54,0.146464646,0.5,0,1
1,0.279055313,0.043478261,108,0.027777778,0.5,2,1
1,0.279055313,0.038461538,162,0.027777778,0.5,2,1
2,0.961796694,0.090909091,108,0.25,0.5,0,1
1,0.279055313,0.038461538,162,0.027777778,0.5,0,1
2,0.961796694,0.090909091,108,0.25,0.5,3,1
2,0.961796694,0.090909091,108,0.25,0.5,3,1
2,0.657978495,0.083333333,144,0.099206349,0.5,0,1
2,0.961796694,0.090909091,108,0.25,0.5,0,1
