CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
12,5.188429395,0.368421053,555,0.94960015,1,12,1
12,4.825819462,0.342105263,518,0.886014716,1,12,1
11,4.825819462,0.342105263,518,0.886014716,1,11,1
16,6.480947927,0.473684211,703,1.134539422,1,16,1
16,6.480947927,0.473684211,703,1.134539422,1,16,1
0,0,0,518,0,0.333333333,0,1
15,6.936810884,0.421052632,629,1.617144785,1,15,1
0,4.359751785,0.315789474,481,0.7694091,1,0,1
14,11.10155442,0.607142857,500,3.395320118,1,14,1
0,2.264067753,0.111111111,800,0.446077694,1,0,1
0,2.253886369,0.12244898,700,0.442506266,1,0,1
0,0.827259022,0.096774194,280,0.079887218,0.5,0,1
0,2.260245206,0.115384615,760,0.444761905,1,0,1
0,2.021254441,0.285714286,140,0.328220551,1,0,1
0,0.545992608,0.076923077,160,0.051315789,0.5,0,1
0,0.545992608,0.083333333,120,0.051315789,0.5,0,1
7,2.470491726,0.307692308,60,0.785714286,1,7,1
3,1.820478453,0.333333333,15,0.666666667,1,3,1
3,1.820478453,0.333333333,15,0.666666667,1,3,1
0,2.145485089,0.333333333,32,0.726190476,1,0,1
0,2.145485089,0.333333333,32,0.726190476,1,0,1
5,2.164042561,0.428571429,24,0.75,1,5,1
3,2.164042561,0.428571429,24,0.75,1,3,1
3,2.000805667,0.6,16,0.666666667,1,3,1
10,3.554720418,0.321428571,270,0.720375458,1,10,1
20,5.681434436,0.5,405,1.200627559,1,20,1
0,1.082021281,0.117647059,70,0.3125,1,0,1
0,3.732115565,0.25,224,1.176190476,1,0,1
0,0.982008695,0.133333333,42,0.2625,0.5,0,1
2,1.442695041,0.090909091,20,0.5,1,2,1
0,1.442695041,0.090909091,20,0.5,1,0,1
7,4.163579094,0.25,561,0.927780553,1,7,1
0,1.814008814,0.15,76,0.553113553,1,0,1
0,2.502356339,0.181818182,133,0.78525641,1,0,1
5,6.578534997,0.6,247,1.908730159,1,5,1
0,2.827239054,0.227272727,152,0.830891331,1,0,1
3,3.406004846,0.35,152,0.898351648,1,3,1
5,2.814894224,0.3,133,0.713827839,1,5,1
0,2.883062023,0.8,81,0.510502273,1,0,1
0,0,0,207,0,0.333333333,0,1
0,0,0,243,0,0.25,0,1
0,0,0,216,0,0.333333333,0,1
0,1.259192912,0.153846154,189,0.166956522,0.5,0,1
0,0,0,54,0,0.333333333,0,1
0,0,0,243,0,0.333333333,0,1
0,0.621334935,0.1,117,0.08,0.5,0,1
0,1.259192912,0.166666667,171,0.166956522,0.5,0,1
0,1.259192912,0.166666667,171,0.166956522,0.5,0,1
2,0.378923182,0.03030303,264,0.071428571,0.5,2,1
0,0,0,154,0,0.333333333,0,1
7,1.963814645,0.444444444,40,0.521825397,1,7,1
4,2.611365688,0.416666667,66,0.738095238,1,4,1
4,2.611365688,0.416666667,66,0.738095238,1,4,1
4,1.96401739,0.25,44,0.65,1,4,1
3,1.820478453,0.5,9,0.666666667,1,3,1
0,2.848275138,0.357142857,78,0.841269841,1,0,1
1,0.558110627,0.066666667,39,0.166666667,1,1,1
2,0.910239227,0.076923077,13,0.333333333,0.5,2,1
5,2.319124417,0.5,35,0.711111111,1,5,1
5,2.319124417,0.5,35,0.711111111,1,5,1
5,2.485339738,0.333333333,63,0.8,1,5,1
1,1.856580797,0.272727273,40,0.592857143,1,1,1
9,3.606737602,0.153846154,125,1.25,1,9,1
8,2.164042561,0.6,16,0.75,1,8,1
2,1.442695041,0.333333333,4,0.5,1,2,1
1,1.905035916,0.6,16,0.601190476,1,1,1
5,1.899948689,0.4,45,0.487734488,1,5,1
2,0.36067376,0.066666667,63,0.0625,0.5,2,1
16,6.133113857,0.177777778,2409,1.205671754,1,16,1
15,5.3849932,0.35,693,1.078273075,1,15,1
8,2.591220907,0.184210526,396,0.49728259,1,8,1
7,2.140128897,0.176470588,231,0.385127202,1,7,1
7,2.140128897,0.176470588,231,0.385127202,1,7,1
5,0.91106675,0.2,27,0.225490196,1,5,1
6,3.259489136,0.5,54,0.944444444,1,6,1
1,0,0,2,0,1,1,1
2,2.064029975,0.5,20,0.7,1,2,1
3,2.064029975,0.5,20,0.7,1,3,1
7,3.83181842,0.315789474,126,1.227777778,1,7,1
5,2.281686787,0.210526316,90,0.670634921,1,5,1
6,4.176515069,0.315789474,126,1.408333333,1,6,1
3,1.235245863,0.105263158,54,0.392857143,1,3,1
4,2.045472504,0.157894737,72,0.676190476,1,4,1
4,1.637675467,0.157894737,72,0.476190476,1,4,1
4,1.537662881,0.125,162,0.426190476,1,4,1
5,2.677940904,0.210526316,90,0.892857143,1,5,1
0,0,0,207,0,0.333333333,0,1
1,0,0,216,0,0.333333333,1,1
0,0,0,54,0,0.333333333,0,1
2,0,0,243,0,0.333333333,2,1
0,0.621334935,0.1,117,0.08,0.5,0,1
0,6.588624182,0.612903226,621,1.088295866,1,0,1
0,7.335945096,0.807692308,552,1.230809093,1,0,1
0,7.878501752,0.647058824,759,1.385029873,1,0,1
0,0.310667467,0.023255814,483,0.04,0.5,0,1
0,7.864399791,0.75862069,644,1.379618617,1,0,1
0,3.200627762,0.357142857,345,0.44373307,0.5,0,1
0,0,0,138,0,0.25,0,1
0,5.8222446,0.470588235,621,1.056219843,1,0,1
0,0,0,299,0,0.333333333,0,1
2,1.639733744,0.375,28,0.462887989,1,2,1
0,0.853521614,0.133333333,52,0.195488722,1,0,1
0,0.729494517,0.222222222,28,0.129554656,0.5,0,1
13,5.815746099,0.571428571,260,1.5254329,1,13,1
0,0.558110627,0.083333333,42,0.166666667,0.5,0,1
0,0.434294482,0.083333333,42,0.1,1,0,1
4,1.820478453,0.285714286,18,0.666666667,1,4,1
4,1.759714846,0.333333333,32,0.540909091,1,4,1
4,1.519265673,0.6,16,0.415909091,1,4,1
4,1.619278259,0.5,20,0.465909091,1,4,1
10,2.211687825,0.4,45,0.653968254,1,10,1
4,3.606737602,0.444444444,40,1.25,1,4,1
0,0.910239227,0.111111111,16,0.333333333,1,0,1
5,5.844753039,0.857142857,169,1.541208791,1,5,1
0,3.184234225,0.5,104,0.778846154,1,0,1
0,3.184234225,0.5,104,0.778846154,1,0,1
0,3.184234225,0.5,104,0.778846154,1,0,1
0,2.83533586,0.428571429,91,0.725274725,1,0,1
6,5.15460554,0.470588235,150,1.635714286,1,6,1
3,1.344533709,0.125,45,0.433333333,1,3,1
0,2.83533586,0.428571429,91,0.725274725,1,0,1
8,3.848524413,0.636363636,80,1.12037037,1,8,1
5,1.344533709,0.111111111,96,0.433333333,1,5,1
3,0.836724086,0.222222222,24,0.183333333,1,3,1
7,4.090945007,0.545454545,70,1.352380952,1,7,1
7,3.446933688,0.545454545,70,1.046825397,1,7,1
7,3.446933688,0.545454545,70,1.046825397,1,7,1
3,1.424137569,0.181818182,30,0.476190476,1,3,1
6,4.490065554,0.192307692,238,1.458333333,1,6,1
3,3.606737602,0.666666667,25,1.25,1,3,1
4,1.821618223,0.333333333,32,0.571428571,1,4,1
4,2.164042561,0.157894737,112,0.75,1,4,1
0,2.481580093,0.277777778,102,0.666666667,1,0,1
5,2.481580093,0.277777778,102,0.666666667,1,5,1
0,6.785605932,0.833333333,121,2.130252101,1,0,1
0,0.417032391,0.083333333,22,0.090909091,1,0,1
5,2.190862693,0.333333333,55,0.642857143,1,5,1
4,1.793356489,0.25,44,0.55952381,1,4,1
0,2.911044894,0.12,187,1,1,0,1
0,1.26319535,0.133333333,66,0.392156863,1,0,1
0,0.389871245,0.021276596,567,0.076923077,0.5,0,1
0,0,0,162,0,0.25,0,1
0,0,0,351,0,0.333333333,0,1
13,8.155176182,0.676470588,792,1.401560082,1,13,1
13,8.141074221,0.793103448,672,1.396148826,1,13,1
7,3.303002173,0.344827586,360,0.492975494,1,7,1
0,0,0,144,0,0.25,0,1
10,6.09891903,0.5,648,1.072750051,1,10,1
0,0,0,312,0,0.333333333,0,1
0,2.287208486,0.101694915,1000,0.456077694,1,0,1
0,2.277027103,0.111111111,875,0.452506266,1,0,1
0,0.827259022,0.083333333,350,0.079887218,0.5,0,1
0,2.283385939,0.105263158,950,0.454761905,1,0,1
0,2.044395175,0.230769231,175,0.338220551,1,0,1
0,0.545992608,0.064516129,200,0.051315789,0.5,0,1
0,0.545992608,0.068965517,150,0.051315789,0.5,0,1
1,0,0,3,0,1,1,1
0,1.566338379,0.076923077,320,0.438034188,1,0,1
3,0.675897386,0.046511628,416,0.10591133,0.5,3,1
10,4.856678275,0.333333333,384,1.17517442,1,10,1
3,0.675897386,0.046511628,416,0.10591133,0.5,3,1
0,0,0,256,0,0.25,0,1
3,0.675897386,0.046511628,416,0.10591133,0.5,3,1
2,0.389871245,0.019607843,640,0.076923077,0.5,2,1
2,0,0,448,0,0.25,2,1
5,1.942073678,0.121212121,160,0.517816092,1,5,1
3,1.27928534,0.090909091,128,0.288034188,1,3,1
3,1.610761616,0.071428571,416,0.461111111,1,3,1
15,7.44002941,0.355555556,928,1.890691661,1,15,1
2,0.296974204,0.026315789,224,0.034482759,0.5,2,1
0,0,0,160,0,0.333333333,0,1
4,1.442695041,0.333333333,4,0.5,1,4,1
4,1.442695041,0.333333333,4,0.5,1,4,1
12,6.000115964,0.224489796,731,1.756565657,1,12,1
2,0.352956124,0.022222222,129,0.058823529,0.5,2,1
2,0.352956124,0.021276596,215,0.058823529,0.5,2,1
7,1.558761316,0.068181818,172,0.438311688,1,7,1
8,1.859727432,0.333333333,32,0.590909091,1,8,1
8,1.859727432,0.333333333,32,0.590909091,1,8,1
9,4.232017554,0.5,252,0.820944742,1,9,1
2,1.423786155,0.09375,286,0.366883117,1,2,1
19,10.25524663,0.913043478,484,2.689247272,1,19,1
2,0.389871245,0.033333333,198,0.076923077,0.5,2,1
7,1.461895365,0.115384615,154,0.386363636,1,7,1
6,0.944850388,0.086956522,66,0.245454545,1,6,1
14,4.673708126,0.434782609,242,1.182727403,1,14,1
4,1.254446187,0.130434783,88,0.279220779,1,4,1
4,1.923593388,0.2,56,0.625,1,4,1
0,3.429772917,0.75,49,1.020634921,1,0,1
5,2.164042561,0.6,16,0.75,1,5,1
0,0.389871245,0.034482759,200,0.076923077,0.5,0,1
0,1.133529867,0.272727273,40,0.219284188,1,0,1
0,1.465006142,0.15,130,0.392361111,1,0,1
5,2.44676699,0.222222222,120,0.758333333,1,5,1
3,0.883327951,0.181818182,30,0.208333333,1,3,1
0,0.836724086,0.153846154,50,0.183333333,1,0,1
5,3.128052114,0.714285714,36,0.990909091,1,5,1
1,0,0,1,0,1,1,1
2,0.910239227,0.055555556,34,0.333333333,1,2,1
0,1.442695041,0.055555556,34,0.5,1,0,1
0,1.442695041,0.055555556,34,0.5,1,0,1
5,4.057989298,0.277777778,102,1.424242424,1,5,1
2,1.423786155,0.09375,286,0.366883117,1,2,1
11,5.803532316,0.571428571,117,1.976190476,1,11,1
3,0.647030906,0.125,65,0.090909091,0.5,3,1
3,0.647030906,0.142857143,39,0.090909091,0.5,3,1
2,0.369269373,0.142857143,16,0.066666667,0.5,2,1
2,0.72134752,0.055555556,60,0.25,1,2,1
7,3.101082816,0.111111111,1104,0.754402031,1,7,1
4,0.759140618,0.076923077,96,0.143589744,0.5,4,1
5,1.997143558,0.151515152,336,0.432867133,1,5,1
4,1.160419471,0.125,72,0.2495338,0.5,4,1
7,3.687348534,0.285714286,288,0.920901321,1,7,1
2,0.378923182,0.037037037,96,0.071428571,0.5,2,1
3,0.600812528,0.064516129,216,0.074370709,0.5,3,1
0,1.442695041,0.021276596,92,0.5,1,0,1
7,2.932221653,0.14,506,0.659602785,1,7,1
5,1.327271618,0.035714286,552,0.424242424,1,5,1
4,1.022862463,0.054545455,552,0.172008547,0.5,4,1
16,8.48235601,0.382978723,874,2.174623987,1,16,1
7,2.932221653,0.14,506,0.659602785,1,7,1
9,3.487373343,0.170212766,414,0.810207337,1,9,1
0,1.541869139,0.176470588,91,0.427631579,1,0,1
0,0.729494517,0.166666667,49,0.129554656,0.5,0,1
0,1.391137574,0.166666667,40,0.458333333,1,0,1
5,2.377903146,0.363636364,50,0.742857143,1,5,1
0,7.373907763,0.529411765,672,1.596603288,1,0,1
3,0.97794294,0.1,140,0.144444444,0.5,3,1
0,5.892914579,0.551724138,476,1.079446425,1,0,1
7,3.624079553,0.344827586,308,0.648876015,1,7,1
0,5.892914579,0.551724138,476,1.079446425,1,0,1
0,9.407403846,0.833333333,756,1.772173088,1,0,1
7,4.017818828,0.34375,420,0.728673995,1,7,1
11,10.89081465,0.586956522,1260,2.286987903,1,11,1
7,3.624079553,0.344827586,308,0.648876015,1,7,1
5,2.808053881,0.121212121,322,0.944444444,1,5,1
0,3.251222936,0.204545455,520,0.587961089,1,0,1
6,13.61282017,0.829268293,1400,2.741055406,1,6,1
0,3.280420421,0.191489362,640,0.602384166,1,0,1
0,3.963506891,0.292682927,520,0.598038073,1,0,1
0,3.251222936,0.204545455,520,0.587961089,1,0,1
0,4.737179754,0.317073171,560,0.871864685,1,0,1
0,14.19063596,0.902439024,1520,2.79255347,1,0,1
2,3.37839687,0.118421053,1800,0.642661943,1,2,1
0,2.083977611,0.146341463,280,0.353220551,1,0,1
0,2.76416242,0.170731707,320,0.584486785,1,0,1
0,1.890994568,0.12195122,240,0.380482456,1,0,1
0,7.391869458,0.8,182,2.344761905,1,0,1
0,1.490141947,0.2,56,0.398351648,1,0,1
6,1.759714846,0.333333333,32,0.540909091,1,6,1
4,1.859727432,0.3,40,0.590909091,1,4,1
2,0.558110627,0.090909091,20,0.166666667,1,2,1
0,0.631966684,0.074074074,120,0.088888889,0.5,0,1
0,5.878358227,0.64,408,1.073494044,1,0,1
0,3.609523202,0.4,264,0.642923634,1,0,1
0,5.878358227,0.64,408,1.073494044,1,0,1
0,5.927901275,0.457142857,648,1.095280536,1,0,1
0,3.65728622,0.344827586,360,0.667166058,1,0,1
0,7.411312081,0.352941176,1080,1.610095351,1,0,1
0,3.609523202,0.4,264,0.642923634,1,0,1
2,2.856176702,0.777777778,64,0.606303419,1,2,1
6,5.125651596,0.705882353,208,1.200461089,1,6,1
0,5.096454111,0.857142857,169,1.186038012,1,0,1
0,5.223628045,0.260869565,585,1.240738866,1,0,1
0,0.631966684,0.1,85,0.088888889,0.5,0,1
3,0.631966684,0.142857143,55,0.088888889,0.5,3,1
0,0.97794294,0.103448276,135,0.144444444,0.5,0,1
3,1.851343436,0.25,75,0.477777778,1,3,1
3,1.957915498,0.086956522,225,0.522222222,1,3,1
3,0.631966684,0.142857143,55,0.088888889,0.5,3,1
0,3.953325508,0.333333333,455,0.594466645,1,0,1
0,3.829067632,0.289473684,490,0.652384166,1,0,1
0,12.16630259,0.825,1330,2.239739617,1,0,1
0,2.073796228,0.166666667,245,0.349649123,1,0,1
0,1.501993806,0.131578947,280,0.185244361,0.5,0,1
0,1.123070625,0.108108108,210,0.113815789,0.5,0,1
2,0.389871245,0.033333333,198,0.076923077,0.5,2,1
7,1.461895365,0.115384615,154,0.386363636,1,7,1
6,1.23375468,0.08,110,0.378787879,1,6,1
6,0.944850388,0.086956522,66,0.245454545,1,6,1
0,0,0,35,0,0.333333333,0,-1
0,0,0,60,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,2.058463243,0.19047619,100,0.573611111,1,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0.694481961,0.181818182,40,0.1125,0.5,0,-1
0,0,0,20,0,0.25,0,-1
0,0.694481961,0.181818182,40,0.1125,0.5,0,-1
0,1.93715183,0.4,45,0.5125,1,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0.694481961,0.25,25,0.1125,0.5,0,-1
0,0,0,20,0,0.333333333,0,-1
0,1.770936509,0.666666667,25,0.423611111,1,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,10,0,0.333333333,0,-1
0,0.694481961,0.4,10,0.1125,0.5,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,30,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,185,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,75,0,0.333333333,0,-1
0,0,0,40,0,0.333333333,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0.694481961,0.222222222,30,0.1125,0.5,0,-1
0,0.694481961,0.222222222,30,0.1125,0.5,0,-1
0,0.694481961,0.133333333,60,0.1125,0.5,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,45,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,125,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,55,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,105,0,0.333333333,0,-1
0,0,0,30,0,0.333333333,0,-1
0,0.455119613,0.125,20,0.111111111,0.5,0,-1
0,0,0,125,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,55,0,0.333333333,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,50,0,0.333333333,0,-1
0,0,0,95,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0.333808201,0.125,20,0.05,0.5,0,-1
0,0,0,25,0,0.333333333,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0.333808201,0.071428571,50,0.05,0.5,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0,0,50,0,0.25,0,-1
0,0,0,10,0,0.333333333,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,80,0,0.333333333,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,55,0,0.25,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,35,0,0.25,0,-1
1,0,0,15,0,0.25,1,-1
1,0,0,15,0,0.25,1,-1
0,0,0,75,0,0.25,0,-1
0,0,0,35,0,0.333333333,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0.455119613,0.111111111,25,0.111111111,0.5,0,-1
0,0,0,30,0,0.333333333,0,-1
0,0,0,35,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,55,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,25,0,0.25,0,-1
0,0,0,30,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0.333808201,0.125,20,0.05,0.5,0,-1
0,0.333808201,0.125,20,0.05,0.5,0,-1
0,0,0,15,0,0.333333333,0,-1
0,0.694481961,0.222222222,30,0.1125,0.5,0,-1
0,1.770936509,0.666666667,25,0.423611111,1,0,-1
0,0,0,10,0,0.25,0,-1
0,0,0,15,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,40,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,52,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,76,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,36,0,0.333333333,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,40,0,0.333333333,0,-1
0,0,0,24,0,0.333333333,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,24,0,0.333333333,0,-1
0,0,0,24,0,0.333333333,0,-1
0,2.164042561,0.6,16,0.75,1,0,-1
0,2.164042561,0.6,16,0.75,1,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,84,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,80,0,0.25,0,-1
0,0.323515453,0.166666667,12,0.045454545,0.5,0,-1
4,1.766210494,0.130434783,88,0.545454545,1,4,-1
4,1.766210494,0.130434783,88,0.545454545,1,4,-1
0,0,0,16,0,0.25,0,-1
3,0.647030906,0.166666667,40,0.090909091,0.5,3,-1
0,0,0,148,0,0.333333333,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,48,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,100,0,0.333333333,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,44,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,76,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0.647030906,0.086956522,84,0.090909091,0.5,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,60,0,0.25,0,-1
0,0,0,32,0,0.333333333,0,-1
0,0,0,44,0,0.25,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,8,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,8,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
3,0.647030906,0.166666667,40,0.090909091,0.5,3,-1
0,0.647030906,0.2,32,0.090909091,0.5,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,64,0,0.333333333,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,40,0,0.25,0,-1
0,0,0,32,0,0.333333333,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,64,0,0.25,0,-1
0,0,0,32,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0.647030906,0.181818182,36,0.090909091,0.5,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,76,0,0.25,0,-1
0,0.647030906,0.2,32,0.090909091,0.5,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0.323515453,0.071428571,44,0.045454545,0.5,0,-1
0,0,0,28,0,0.25,0,-1
0,0,0,28,0,0.25,0,-1
2,0.323515453,0.111111111,24,0.045454545,0.5,2,-1
0,0,0,52,0,0.25,0,-1
0,0,0,16,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,48,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,68,0,0.25,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,24,0,0.25,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,8,0,0.25,0,-1
6,1.368378427,0.6,16,0.340909091,1,6,-1
0,0,0,16,0,0.333333333,0,-1
2,0.323515453,0.090909091,32,0.045454545,0.5,2,-1
3,0.647030906,0.153846154,44,0.090909091,0.5,3,-1
0,0,0,20,0,0.333333333,0,-1
3,0.647030906,0.181818182,36,0.090909091,0.5,3,-1
0,0,0,12,0,0.333333333,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,28,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
2,0.323515453,0.111111111,24,0.045454545,0.5,2,-1
2,0.323515453,0.090909091,32,0.045454545,0.5,2,-1
0,0,0,8,0,0.25,0,-1
0,0.323515453,0.055555556,60,0.045454545,0.5,0,-1
0,0,0,28,0,0.25,0,-1
0,0.323515453,0.111111111,24,0.045454545,0.5,0,-1
0,0,0,8,0,0.25,0,-1
0,0,0,36,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
3,0.647030906,0.25,24,0.090909091,0.5,3,-1
0,0.647030906,0.25,24,0.090909091,0.5,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,44,0,0.333333333,0,-1
0,0.647030906,0.166666667,40,0.090909091,0.5,0,-1
0,0.647030906,0.25,24,0.090909091,0.5,0,-1
0,0.647030906,0.25,24,0.090909091,0.5,0,-1
2,0.323515453,0.125,20,0.045454545,0.5,2,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
1,0,0,12,0,0.333333333,1,-1
1,0,0,12,0,0.333333333,1,-1
0,0.323515453,0.125,20,0.045454545,0.5,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,4,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,20,0,0.25,0,-1
0,0,0,16,0,0.333333333,0,-1
0,0,0,32,0,0.25,0,-1
0,0,0,12,0,0.25,0,-1
0,0.513898342,0.125,20,0.142857143,0.5,0,-1
6,1.652278254,0.6,16,0.483766234,1,6,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
6,1.859727432,0.375,28,0.590909091,1,6,-1
6,1.956593383,0.25,44,0.642857143,1,6,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
0,1.652278254,0.6,16,0.483766234,1,0,-1
0,0,0,4,0,0.333333333,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
4,0.417032391,0.1,28,0.090909091,0.5,4,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
4,0.417032391,0.1,28,0.090909091,0.5,4,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0.417032391,0.1,28,0.090909091,0.5,0,-1
0,0,0,4,0,0.333333333,0,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
0,1.116221253,0.142857143,39,0.333333333,1,0,-1
0,0.389871245,0.125,18,0.076923077,0.5,0,-1
0,0,0,18,0,0.333333333,0,-1
0,0,0,18,0,0.333333333,0,-1
